iris_id,commune_name,place_in_commune,menages_fiscaux_imposes_pct,taux_bas_revenus_pct,revenu_q1_eur,revenu_median_eur,revenu_q3_eur,revenu_d1_eur,revenu_d9_eur,part_revenus_activite_pct,part_pensions_pct,part_autres_revenus_pct
692820201,Meyzieu,La Jacquière,65.0,9.0,19620.0,26800.0,35230.0,14150.0,46210.0,68.0,28.0,4.0
692820202,Meyzieu,Le Dérippe,73.0,7.0,21690.0,28150.0,37110.0,15520.0,47950.0,66.5,28.8,4.7
692820203,Meyzieu,Les Balmes,51.0,27.0,12670.0,20590.0,28770.0,8170.0,34930.0,67.8,28.7,3.5
692820301,Meyzieu,Centre,55.0,25.0,13700.0,21810.0,29370.0,7010.0,38050.0,80.9,17.0,2.1
692820402,Meyzieu,Le Fort,59.0,15.0,17910.0,24010.0,32700.0,10490.0,41500.0,68.9,28.8,2.3
692820403,Meyzieu,Les Plantées,39.0,39.0,10110.0,16430.0,23850.0,5070.0,31460.0,70.6,27.3,2.1
692820501,Meyzieu,Mathiolan,45.0,35.0,10550.0,18330.0,26540.0,4860.0,35570.0,81.0,16.8,2.2
692820502,Meyzieu,Le Trillet,67.0,11.0,20100.0,28310.0,39290.0,13710.0,51960.0,72.7,22.0,5.3
692830101,Mions,Mions Nord,64.0,17.0,17430.0,25740.0,34670.0,9260.0,46020.0,74.1,18.7,7.2
692830102,Mions,Mions Centre,59.0,19.0,16540.0,24310.0,32350.0,8800.0,43360.0,75.7,20.3,4.0
692830103,Mions,Mions Ouest,69.0,11.0,20620.0,27390.0,34970.0,12940.0,43850.0,72.8,24.2,3.0
692830104,Mions,Mions Sud-Est,72.0,5.0,23380.0,29860.0,37560.0,17070.0,48840.0,67.6,27.1,5.3
692860101,Rillieux-la-Pape,Vancia,65.0,16.0,18120.0,27190.0,37380.0,9700.0,52520.0,77.7,17.4,4.9
692860102,Rillieux-la-Pape,Crépieux,72.0,9.0,22460.0,33230.0,47550.0,14630.0,67770.0,65.4,19.8,14.8
692860201,Rillieux-la-Pape,Alagniers Sud,25.0,63.0,5530.0,10030.0,19130.0,1480.0,27510.0,73.5,24.7,1.8
692860202,Rillieux-la-Pape,Mont Blanc,37.0,49.0,7550.0,14140.0,23450.0,3510.0,34950.0,67.8,26.5,5.7
692860301,Rillieux-la-Pape,Velette,21.0,65.0,5880.0,9670.0,16320.0,980.0,24070.0,71.5,23.5,5.0
692860302,Rillieux-la-Pape,Leclerc,35.0,46.0,8450.0,14830.0,22220.0,3110.0,29250.0,64.7,33.6,1.7
692860303,Rillieux-la-Pape,Semailles Sud,37.0,41.0,9390.0,15390.0,22090.0,4880.0,28840.0,68.7,29.9,1.4
692860304,Rillieux-la-Pape,Semailles Nord,37.0,49.0,7720.0,14210.0,21660.0,2710.0,28770.0,70.1,28.7,1.2
692860401,Rillieux-la-Pape,Ravel,31.0,51.0,7400.0,13430.0,20360.0,2510.0,26560.0,66.5,31.5,2.0
692860402,Rillieux-la-Pape,Alagniers Nord,19.0,71.0,4980.0,9900.0,15020.0,760.0,21760.0,73.9,25.8,0.3
692860501,Rillieux-la-Pape,Perica-La Roue,61.0,13.0,19130.0,27180.0,36680.0,11420.0,48430.0,70.2,25.0,4.8
692860502,Rillieux-la-Pape,Village,57.0,21.0,15570.0,23080.0,29820.0,9290.0,39070.0,72.4,24.0,3.6
692870101,Saint-Bonnet-de-Mure,Plein Soleil Zone Industrielle,70.0,8.0,20810.0,27900.0,37110.0,14990.0,50500.0,70.7,19.9,9.4
692870102,Saint-Bonnet-de-Mure,Les Hauts de Saint-Bonnet,73.0,7.0,23380.0,31300.0,42090.0,16570.0,56020.0,73.1,21.2,5.7
692900101,Saint-Priest,Bellevue,39.0,45.0,8160.0,15280.0,22420.0,3760.0,28900.0,75.3,22.9,1.8
692900102,Saint-Priest,Alpes,53.0,23.0,14350.0,20550.0,27430.0,7540.0,34180.0,77.3,21.0,1.7
692900103,Saint-Priest,Diderot-Aliende,48.0,34.0,11490.0,18140.0,25280.0,5820.0,32440.0,81.5,17.0,1.5
692900104,Saint-Priest,Colette-Plaine de Sayte,55.0,17.0,15860.0,21420.0,27980.0,9030.0,34770.0,71.1,27.0,1.9
692900105,Saint-Priest,Herriot-Carré Rostand,46.0,37.0,10530.0,17760.0,24790.0,5920.0,32900.0,75.9,22.2,1.9
692900201,Saint-Priest,Fouillouse,67.0,13.0,19410.0,27560.0,35290.0,12840.0,47880.0,63.5,28.9,7.6
692900202,Saint-Priest,Marendiers,67.0,9.0,19210.0,26180.0,34410.0,13920.0,47430.0,66.2,30.9,2.9
692900301,Saint-Priest,Cité Berliet-La Gare,54.0,28.0,12290.0,20770.0,27950.0,6190.0,35080.0,83.4,15.0,1.6
692900302,Saint-Priest,Garibaldi,39.0,43.0,8320.0,15720.0,23310.0,2570.0,30510.0,73.7,25.0,1.3
692900401,Saint-Priest,Bel-Air 1,33.0,55.0,6730.0,12360.0,19400.0,2740.0,26090.0,77.0,22.7,0.3
692900402,Saint-Priest,Bel-Air 2,21.0,65.0,5780.0,9900.0,16870.0,360.0,23590.0,69.8,29.6,0.6
692900403,Saint-Priest,Bel-Air 3,37.0,45.0,9380.0,15480.0,23180.0,4510.0,30940.0,57.3,42.1,0.6
692900405,Saint-Priest,Ménival-Clairon,47.0,30.0,12270.0,18930.0,25230.0,7000.0,32270.0,68.9,29.5,1.6
692900501,Saint-Priest,Revaison Ouest,63.0,15.0,17800.0,25430.0,34470.0,10690.0,45780.0,66.9,28.5,4.6
692900502,Saint-Priest,Revaison Est,59.0,23.0,14200.0,22120.0,29400.0,7690.0,37020.0,72.8,24.8,2.4
692900601,Saint-Priest,Village Ouest,67.0,14.0,18910.0,26010.0,34330.0,11060.0,45800.0,72.5,22.9,4.6
692900602,Saint-Priest,Village Est,61.0,19.0,16020.0,24670.0,33450.0,8200.0,45360.0,69.5,25.6,4.9
692900701,Saint-Priest,Porte des Alpes,67.0,13.0,18210.0,26880.0,36060.0,10990.0,48830.0,84.4,10.5,5.1
692900702,Saint-Priest,Mi-Plaine-Manissieux,75.0,9.0,23000.0,32510.0,45320.0,14890.0,63060.0,80.7,12.9,6.4
692910101,Saint-Symphorien-d'Ozon,Centre Nord-Est,67.0,10.0,20620.0,27500.0,35390.0,13640.0,44590.0,73.3,22.5,4.2
692910102,Saint-Symphorien-d'Ozon,Centre Sud-Ouest,64.0,12.0,18730.0,26060.0,35570.0,11940.0,48470.0,76.5,19.6,3.9
693810101,,Terreaux-Bât d'Argent,66.0,18.0,18320.0,29350.0,45640.0,8180.0,66730.0,77.9,15.1,7.0
693810201,,Griffon-Royale,64.0,17.0,19180.0,29860.0,44240.0,9410.0,62860.0,73.8,19.7,6.5
693810202,,Capucins-Griffon,57.0,25.0,13840.0,23980.0,37170.0,6240.0,55090.0,85.4,9.7,4.9
693810301,,Grande Côte-Bon Pasteur,55.0,26.0,13220.0,23650.0,35790.0,6110.0,52020.0,80.6,15.2,4.2
693810302,,Trois Gaules,63.0,19.0,16740.0,25670.0,36670.0,8750.0,48940.0,85.0,11.3,3.7
693810303,,Annonciade-Saint-Benoit,58.0,19.0,15930.0,26920.0,39830.0,8120.0,57980.0,78.4,15.2,6.4
693810304,,Chardonnet,54.0,28.0,12410.0,22170.0,35350.0,5980.0,50720.0,86.0,10.2,3.8
693810401,,Normale-Chartreux,64.0,15.0,18890.0,29620.0,43640.0,10640.0,64640.0,67.3,23.3,9.4
693810402,,Giraud-Saint-Vincent,61.0,19.0,16580.0,30200.0,46040.0,7770.0,72300.0,65.4,17.7,16.9
693810501,,Mairie-Martinière,63.0,17.0,18020.0,29930.0,45690.0,8550.0,64050.0,77.3,14.9,7.8
693820101,,La Bourse-Grenette,69.0,14.0,20240.0,32270.0,49110.0,10470.0,76760.0,66.2,17.3,16.5
693820102,,Mercière-Grolée,65.0,17.0,18370.0,29560.0,45500.0,9180.0,76120.0,64.5,20.9,14.6
693820202,,Bellecour-Antonin Gourju,75.0,9.0,24870.0,39250.0,61920.0,14950.0,113040.0,72.0,14.2,13.8
693820204,,Bellecour-Sala,69.0,13.0,22860.0,38200.0,62770.0,12180.0,98690.0,29.8,8.8,61.4
693820301,,Vaubecour-Mairie,74.0,8.0,25150.0,40040.0,59580.0,15650.0,90670.0,66.5,18.3,15.2
693820302,,Ampère-Ainay,71.0,13.0,21700.0,34610.0,52330.0,12070.0,84160.0,71.9,15.9,12.2
693820401,,Gailleton-Auguste Comte,69.0,11.0,21660.0,33590.0,54460.0,11910.0,81260.0,71.3,19.9,8.8
693820402,,Carnot-Charité,67.0,14.0,20320.0,31070.0,49110.0,10750.0,72460.0,67.8,18.3,13.9
693820502,,Rambaud-Seguin,67.0,19.0,17160.0,27410.0,40020.0,7800.0,56320.0,85.4,10.6,4.0
693820503,,Verdun-Suchet,53.0,31.0,12250.0,21210.0,31690.0,5800.0,47940.0,82.0,13.3,4.7
693820504,,Sainte-Blandine-Casimir Perier,50.0,27.0,13120.0,22180.0,32810.0,5390.0,45800.0,68.6,28.3,3.1
693830102,,Jussieu,73.0,11.0,24060.0,38700.0,56320.0,12080.0,82610.0,67.6,22.4,10.0
693830103,,Les Halles,71.0,9.0,22530.0,32670.0,47350.0,15030.0,66510.0,71.3,22.4,6.3
693830104,,Bonnel-Servient,72.0,14.0,22130.0,34850.0,50560.0,9990.0,70430.0,65.8,22.0,12.2
693830105,,Mutualité-Liberté,70.0,14.0,20200.0,33220.0,47320.0,10160.0,72350.0,76.1,17.3,6.6
693830201,,Moncey,47.0,37.0,8930.0,19800.0,34490.0,2810.0,49200.0,80.2,17.5,2.3
693830202,,Voltaire,54.0,28.0,12440.0,24080.0,35380.0,5040.0,48980.0,83.9,13.4,2.7
693830203,,Saxe-Villeroy,69.0,15.0,19600.0,31210.0,45570.0,9840.0,62250.0,78.8,15.2,6.0
693830204,,Saint-Amour,65.0,18.0,17330.0,27530.0,41590.0,8680.0,56050.0,75.3,19.8,4.9
693830205,,Mairie-Saint-Sacrement,59.0,24.0,14230.0,25460.0,38380.0,6270.0,51680.0,78.1,18.3,3.6
693830301,,Part Dieu,57.0,27.0,12670.0,22220.0,34380.0,5530.0,48680.0,81.3,15.6,3.1
693830302,,Danton-Bir Hakeim,65.0,21.0,15460.0,26870.0,39150.0,6910.0,53260.0,83.0,13.3,3.7
693830401,,Villette Gare,67.0,17.0,17130.0,25930.0,37650.0,10380.0,52680.0,77.1,19.5,3.4
693830402,,Richerand-Petites Sœurs,64.0,20.0,15760.0,25460.0,38430.0,8350.0,52070.0,75.0,21.4,3.6
693830404,,Baraban-Ferrandière,67.0,17.0,17770.0,27410.0,38360.0,8720.0,51970.0,77.0,19.6,3.4
693830405,,Saint-Anne de Baraban,62.0,21.0,14980.0,24940.0,36500.0,7540.0,49310.0,81.8,15.5,2.7
693830501,,Villette-Paul Bert,68.0,18.0,17410.0,27670.0,40370.0,8760.0,53700.0,79.9,16.9,3.2
693830502,,Paul Bert-Maisons Neuves,66.0,19.0,16650.0,27060.0,38070.0,8430.0,50600.0,84.8,12.1,3.1
693830601,,Rouget de Lisle-Félix Faure,56.0,26.0,13230.0,23360.0,34590.0,5760.0,47090.0,83.5,13.2,3.3
693830602,,Dauphiné-Montluc,50.0,32.0,10670.0,21100.0,34470.0,3850.0,51210.0,81.5,16.2,2.3
693830603,,Saint-Maximin-Sisley,76.0,9.0,23910.0,34790.0,48090.0,15430.0,66600.0,75.8,19.2,5.0
693830604,,Montbrilland-Guilloud,73.0,14.0,20750.0,30690.0,44500.0,10300.0,62010.0,76.4,20.1,3.5
693830701,,Genas CFEL,61.0,18.0,16540.0,26970.0,38670.0,9030.0,57440.0,76.8,18.2,5.0
693830702,,Jules Verne-Acacias,63.0,21.0,16170.0,26450.0,39130.0,7850.0,55400.0,80.3,15.7,4.0
693830703,,Monchat-Bonnand,70.0,11.0,22140.0,32550.0,46090.0,12580.0,69090.0,69.5,19.1,11.4
693830801,,Feuillat Harmonie,66.0,20.0,17580.0,28380.0,41900.0,7220.0,60140.0,70.1,24.9,5.0
693830802,,Trarieux-Lacassagne,64.0,17.0,18080.0,27280.0,40000.0,9330.0,55090.0,77.3,17.4,5.3
693830804,,Chaussagne Desgenettes,59.0,23.0,14750.0,27500.0,44990.0,5090.0,70240.0,66.7,20.3,13.0
693830901,,Richard Vitton-Docteur Long,66.0,18.0,17060.0,27830.0,42400.0,8180.0,61800.0,75.1,18.7,6.2
693830902,,Chambovet-Pinel,67.0,15.0,20600.0,38090.0,59040.0,9580.0,100870.0,66.8,21.0,12.2
693840101,,Herbouville-Gros Caillou,67.0,11.0,20950.0,31310.0,43750.0,12620.0,63200.0,78.4,13.4,8.2
693840102,,Boucle Louis Thevenet,63.0,18.0,17880.0,28950.0,41520.0,9860.0,58400.0,75.0,17.6,7.4
693840103,,Commandant Arnaud-Dumont d'Urville,68.0,12.0,20280.0,29970.0,42750.0,12150.0,57740.0,78.5,15.1,6.4
693840202,,Grande Rue-Bertone,65.0,15.0,18810.0,27500.0,39250.0,10290.0,54800.0,80.6,13.8,5.6
693840203,,Place Croix Rousse-Austerlitz,66.0,13.0,19670.0,29700.0,43210.0,11430.0,62520.0,78.7,14.9,6.4
693840204,,Cuire Canuts,61.0,16.0,18180.0,26950.0,39990.0,9780.0,54350.0,72.1,21.3,6.6
693840301,,Deleuvre-Henon,67.0,16.0,18740.0,29240.0,44270.0,9820.0,65570.0,69.6,23.9,6.5
693840302,,Canuts-Denfert-Rochereau,65.0,13.0,19830.0,29200.0,41560.0,11560.0,56050.0,72.4,20.0,7.6
693840303,,Mairie-Tabareau,68.0,13.0,19740.0,29390.0,41740.0,11900.0,59480.0,77.6,17.6,4.8
693840401,,Saint-Exupéry-Popy,69.0,13.0,19730.0,28840.0,41080.0,11070.0,60710.0,66.2,26.6,7.2
693840402,,Flammarion Bony,55.0,27.0,13360.0,24190.0,43030.0,5120.0,74190.0,51.9,36.5,11.6
693840403,,Bony Bonnet,66.0,14.0,18560.0,28720.0,42090.0,11000.0,58690.0,72.1,22.3,5.6
693840501,,Lyon Plage-Ypres,66.0,18.0,18330.0,30330.0,47500.0,9860.0,80390.0,59.1,18.9,22.0
693840502,,Gillet Serein,73.0,10.0,22950.0,33950.0,48950.0,13990.0,71090.0,64.7,25.2,10.1
693850101,,Saint-Paul,61.0,21.0,15680.0,26730.0,40650.0,6140.0,60970.0,78.8,14.4,6.8
693850102,,Saint-Jean,59.0,21.0,16120.0,27660.0,42770.0,6910.0,67900.0,76.0,14.5,9.5
693850103,,Saint-Georges,63.0,17.0,18160.0,27670.0,42770.0,8470.0,67980.0,74.0,16.5,9.5
693850104,,Quarantaine-Les Étroits,65.0,17.0,18120.0,30000.0,46250.0,9270.0,66710.0,71.2,19.6,9.2
693850202,,La Sarra,57.0,25.0,13670.0,24740.0,38040.0,6040.0,59540.0,69.3,24.5,6.2
693850203,,Loyasse-Saint-Just,58.0,23.0,14850.0,23750.0,35580.0,7620.0,52270.0,74.1,20.8,5.1
693850204,,Radisson-Choulans,71.0,11.0,22410.0,34360.0,49760.0,13090.0,72230.0,66.7,25.7,7.6
693850301,,Champvert Sud,43.0,35.0,10030.0,18120.0,25080.0,4910.0,33030.0,64.3,34.8,0.9
693850302,,Champvert Mairie,56.0,30.0,11970.0,22790.0,33000.0,4860.0,47760.0,65.2,29.4,5.4
693850403,,Les Castors-Les Granges,65.0,11.0,20160.0,29090.0,40380.0,12980.0,56260.0,66.6,28.5,4.9
693850404,,Albéric Pont,63.0,15.0,17900.0,26130.0,36340.0,9440.0,50220.0,66.4,29.2,4.4
693850501,,Les Battières,67.0,14.0,18210.0,26340.0,34920.0,10850.0,45300.0,69.5,27.6,2.9
693850502,,Ménival,65.0,17.0,16730.0,28240.0,41940.0,9150.0,57500.0,63.4,29.9,6.7
693850503,,Pierre Valdo,53.0,29.0,12400.0,22050.0,33560.0,6040.0,52760.0,68.3,22.7,9.0
693850504,,La Plaine Charcot,66.0,13.0,20040.0,30590.0,44250.0,10810.0,66970.0,68.7,24.3,7.0
693850601,,Joliot Curie-Les Aqueducs,61.0,18.0,16680.0,24370.0,34630.0,8100.0,48000.0,65.8,26.2,8.0
693850602,,Point du Jour,66.0,14.0,19040.0,29770.0,43580.0,10090.0,64840.0,59.5,33.4,7.1
693850603,,La Garde,73.0,5.0,23700.0,31360.0,40210.0,17310.0,53950.0,61.3,33.4,5.3
693860103,,Les Belges,81.0,5.0,31290.0,47770.0,72570.0,20340.0,125500.0,44.1,13.4,42.5
693860104,,L'Helvétie,77.0,8.0,26290.0,43690.0,66140.0,15290.0,102160.0,60.4,20.9,18.7
693860201,,Puvis de Chavannes,81.0,5.0,28550.0,42810.0,63850.0,18390.0,109270.0,67.1,21.1,11.8
693860202,,Mongolfier-Le Lycée,77.0,6.0,28320.0,42900.0,62830.0,18590.0,96270.0,55.7,20.8,23.5
693860301,,Maréchal Lyautey,75.0,8.0,26520.0,42880.0,69310.0,15210.0,114180.0,65.4,15.6,19.0
693860302,,Kléber,70.0,10.0,22280.0,35600.0,55500.0,13360.0,82660.0,72.8,16.6,10.6
693860303,,Vitton,70.0,14.0,21460.0,34320.0,52550.0,11140.0,74000.0,71.8,16.8,11.4
693860304,,Les Brotteaux,70.0,11.0,23950.0,36770.0,54170.0,12080.0,80420.0,75.0,15.9,9.1
693860401,,Molière,72.0,10.0,23510.0,36930.0,54500.0,14400.0,87790.0,64.8,14.3,20.9
693860402,,Saxe-Bossuet,77.0,7.0,26990.0,40700.0,59750.0,17670.0,83830.0,74.1,16.5,9.4
693860403,,Edgard Quinet,76.0,6.0,26770.0,38880.0,56990.0,16600.0,89760.0,62.7,23.1,14.2
693860501,,Mairie,60.0,23.0,14960.0,26340.0,43560.0,7470.0,69230.0,70.6,18.1,11.3
693860502,,L'Europe,68.0,16.0,19250.0,32940.0,48750.0,10360.0,67060.0,63.4,28.2,8.4
693860503,,Vauban,66.0,17.0,18660.0,30780.0,46250.0,8310.0,64490.0,68.5,22.8,8.7
693860601,,Jules Ferry,69.0,15.0,19000.0,31610.0,49650.0,9540.0,74810.0,70.7,20.9,8.4
693860602,,Bossuet Ney,68.0,15.0,18120.0,30360.0,46700.0,10680.0,65730.0,81.7,13.3,5.0
693860603,,Juliette Récamier,63.0,18.0,16310.0,27720.0,44610.0,9460.0,65090.0,79.1,14.7,6.2
693860701,,Bellecombe-Thiers,70.0,15.0,18540.0,30730.0,43370.0,9820.0,57450.0,75.3,20.9,3.8
693860702,,Les Charmettes-Lafayette,61.0,20.0,16210.0,25860.0,40190.0,8370.0,58530.0,80.4,15.1,4.5
693870101,,Pasteur,56.0,23.0,14430.0,23890.0,36290.0,6290.0,51560.0,83.9,12.9,3.2
693870102,,Universités,64.0,17.0,17510.0,29020.0,42990.0,9090.0,59710.0,77.2,15.1,7.7
693870103,,Centre Berthelot,63.0,17.0,17810.0,27720.0,40680.0,8200.0,55870.0,77.6,18.5,3.9
693870201,,Saint-Michel,51.0,32.0,10810.0,20710.0,32260.0,3560.0,44830.0,87.5,10.1,2.4
693870202,,Le Prado,59.0,22.0,15240.0,26440.0,38440.0,6720.0,53210.0,83.3,12.2,4.5
693870203,,Mairie,67.0,16.0,19210.0,28610.0,40020.0,9620.0,53980.0,83.3,13.1,3.6
693870301,,Victor Basch,69.0,14.0,20350.0,30910.0,45180.0,11660.0,64290.0,75.3,19.0,5.7
693870302,,Saint-Louis,63.0,16.0,18340.0,27610.0,38700.0,9290.0,52720.0,76.1,20.1,3.8
693870401,,Domer,61.0,22.0,15550.0,26150.0,36290.0,7030.0,49480.0,76.1,20.3,3.6
693870402,,Jean Macé,62.0,22.0,15160.0,25040.0,36500.0,7370.0,49370.0,80.2,16.5,3.3
693870403,,Route de Vienne,56.0,25.0,14000.0,22780.0,32200.0,6040.0,43170.0,82.3,15.3,2.4
693870501,,Jules Brunard,64.0,20.0,16220.0,27680.0,38820.0,8000.0,54110.0,79.3,17.9,2.8
693870502,,Stalingrad,66.0,19.0,17330.0,28660.0,40540.0,7200.0,54750.0,79.4,15.8,4.8
693870503,,Lamothe,62.0,22.0,15010.0,24670.0,36230.0,6980.0,48950.0,80.3,16.4,3.3
693870601,,Yves Farges,62.0,24.0,14340.0,24440.0,35750.0,6550.0,47950.0,89.7,7.7,2.6
693870602,,Le Fleuve,61.0,21.0,15760.0,23680.0,34370.0,7250.0,44820.0,79.9,17.2,2.9
693870603,,Le Rhône,65.0,24.0,14760.0,23940.0,33590.0,6510.0,46150.0,74.2,22.6,3.2
693870701,,L'Artillerie-La Gare,63.0,23.0,14430.0,24350.0,34740.0,6770.0,46540.0,89.5,8.6,1.9
693870703,,Cité Jardin,42.0,42.0,8980.0,16110.0,25380.0,3310.0,35350.0,74.3,22.7,3.0
693870704,,Jean-Jaurès Sud,58.0,22.0,14730.0,23450.0,33150.0,7520.0,45620.0,80.4,15.9,3.7
693870705,,Jean-Jaurès Nord,65.0,21.0,15810.0,25660.0,35740.0,8240.0,49290.0,89.0,8.4,2.6
693870801,,Marcel Mérieux,52.0,31.0,11420.0,20660.0,30460.0,5000.0,41670.0,82.8,14.6,2.6
693870802,,Tony Garnier,49.0,33.0,11050.0,18940.0,28330.0,4940.0,39200.0,80.4,17.2,2.4
693880101,,Jean Moulin,70.0,12.0,20680.0,29860.0,42490.0,12570.0,57380.0,74.1,20.3,5.6
693880102,,Colbert,59.0,23.0,14850.0,26730.0,38310.0,5130.0,50560.0,75.9,20.2,3.9
693880104,,Marius Berliet Nord,71.0,13.0,19720.0,28770.0,39440.0,11040.0,53140.0,75.3,20.7,4.0
693880105,,Marius Berliet Sud,58.0,27.0,12760.0,23080.0,35380.0,6490.0,48310.0,89.2,8.1,2.7
693880202,,Les Alouettes-Bachut,67.0,17.0,18200.0,27820.0,40710.0,9020.0,56820.0,75.7,19.7,4.6
693880203,,Montplaisir Nord,69.0,11.0,22240.0,33460.0,48990.0,12480.0,63210.0,76.5,18.6,4.9
693880204,,Montplaisir Sud,71.0,14.0,19490.0,29810.0,42260.0,10710.0,61470.0,76.5,17.5,6.0
693880301,,Laennec,65.0,15.0,18120.0,26740.0,34810.0,10370.0,46500.0,78.0,18.9,3.1
693880302,,Rockefeller-La Buire,36.0,48.0,8060.0,14560.0,22810.0,2420.0,34160.0,71.9,22.7,5.4
693880303,,Bataille,49.0,32.0,11060.0,20480.0,31870.0,4130.0,45600.0,79.4,18.6,2.0
693880401,,Latarget-Mermoz,23.0,65.0,5820.0,10760.0,16970.0,1830.0,24990.0,74.3,25.3,0.4
693880402,,La Trinité-Mermoz,37.0,49.0,7760.0,14130.0,22780.0,1370.0,32270.0,85.8,12.7,1.5
693880403,,Genton-Ranvier,58.0,23.0,14560.0,23640.0,31880.0,7850.0,42300.0,69.6,26.9,3.5
693880404,,Mairie,59.0,26.0,13540.0,21930.0,31030.0,5970.0,42030.0,82.3,15.8,1.9
693880501,,Pinel Santy,55.0,23.0,14280.0,21710.0,30230.0,7820.0,42210.0,73.4,23.9,2.7
693880502,,La Plaine,63.0,19.0,16360.0,24670.0,33460.0,8940.0,45720.0,61.9,33.8,4.3
693880503,,Général André,63.0,15.0,17580.0,24500.0,32250.0,11070.0,41660.0,68.0,29.2,2.8
693880601,,Langlet Santy,29.0,59.0,5740.0,11120.0,18970.0,490.0,26200.0,70.3,28.9,0.8
693880602,,Grange Rouge,29.0,52.0,6920.0,13020.0,19860.0,1890.0,27100.0,65.3,33.4,1.3
693880603,,Viviani,19.0,66.0,4640.0,9610.0,16160.0,530.0,21940.0,67.2,32.3,0.5
693880701,,Le Bocage,57.0,22.0,14980.0,24410.0,36270.0,6920.0,49590.0,74.8,21.3,3.9
693880702,,États-Unis,35.0,47.0,7610.0,14590.0,22190.0,1350.0,30750.0,66.5,32.4,1.1
693880801,,Moulin à Vent,36.0,48.0,7790.0,14310.0,22590.0,2020.0,30680.0,70.3,28.1,1.6
693880802,,Audibert-La Virotte,34.0,49.0,7910.0,14010.0,22400.0,1330.0,32570.0,74.4,23.5,2.1
693880901,,Petite Guille,58.0,27.0,13080.0,22110.0,31940.0,6250.0,44400.0,81.9,15.4,2.7
693880902,,Grand Trou,52.0,30.0,12030.0,20470.0,29880.0,5120.0,38870.0,82.0,16.5,1.5
693880903,,Montagny-Saint-Jean de Dieu,39.0,47.0,7790.0,14370.0,23020.0,2480.0,31680.0,76.6,21.7,1.7
693890101,,Montessuy-Le Vergoin,51.0,39.0,9590.0,18050.0,29150.0,3780.0,46010.0,76.9,19.9,3.2
693890102,,Les Trois Gouttes-Grand Champ,71.0,9.0,22300.0,30540.0,41140.0,15030.0,56210.0,65.3,30.1,4.6
693890103,,Louis Bouquet-Jean Perrin,67.0,18.0,17850.0,27190.0,41100.0,9360.0,55550.0,69.0,26.8,4.2
693890104,,Balmont Est,47.0,35.0,9920.0,18580.0,27370.0,4430.0,35470.0,69.6,28.0,2.4
693890201,,L'Industrie-Le Bourg,54.0,34.0,10040.0,20030.0,33550.0,3420.0,47260.0,84.2,10.1,5.7
693890203,,Rochecardon-Gare de Vaise,57.0,29.0,12010.0,21950.0,31740.0,5500.0,40950.0,78.8,18.5,2.7
693890301,,Salengro,58.0,24.0,13970.0,23220.0,34290.0,6280.0,45850.0,87.3,10.3,2.4
693890302,,Saint-Simon-Marietton,48.0,37.0,8890.0,18600.0,29280.0,4000.0,41340.0,85.7,10.5,3.8
693890303,,Mairie,59.0,22.0,14890.0,24330.0,34740.0,6860.0,46210.0,84.3,12.7,3.0
693890401,,Saint-Pierre de Vaise,59.0,27.0,12410.0,22040.0,32940.0,5620.0,44790.0,81.3,16.3,2.4
693890402,,Arloing-l'Observance,66.0,14.0,19660.0,29260.0,42140.0,10800.0,61170.0,73.3,16.2,10.5
693890403,,Le Béal-Gorge de Loup,53.0,31.0,10540.0,20970.0,31580.0,4070.0,42490.0,80.9,17.1,2.0
693890501,,La Grivière,41.0,43.0,8710.0,15890.0,25200.0,3910.0,40440.0,73.7,22.1,4.2
693890502,,Champvert Nord,63.0,15.0,16760.0,25020.0,33870.0,10180.0,44620.0,67.2,30.5,2.3
693890604,,La Sauvegarde,27.0,59.0,5610.0,11440.0,19280.0,760.0,26720.0,75.9,23.1,1.0
693890605,,Balmont le Fort,25.0,63.0,7090.0,10960.0,18000.0,3180.0,24680.0,75.5,23.9,0.6
693890606,,Le Château,38.0,48.0,7490.0,14330.0,22350.0,3190.0,31060.0,73.1,25.5,1.4
693890607,,Le Plateau,49.0,31.0,11640.0,18830.0,26800.0,6340.0,36430.0,85.3,12.9,1.8
702790101,Gray,Extérieur Haut,23.0,51.0,6700.0,13650.0,20710.0,340.0,28360.0,59.8,38.4,1.8
702790102,Gray,Ville Basse et Centre Ville,34.0,38.0,9630.0,16880.0,24010.0,630.0,33190.0,60.1,36.8,3.1
702790103,Gray,Ville Haute et Extérieur Bas,43.0,33.0,11010.0,18470.0,26080.0,4840.0,34880.0,64.3,31.2,4.5
702850101,Héricourt,Centre Ville,41.0,28.0,12440.0,18870.0,25520.0,5570.0,35380.0,64.9,32.2,2.9
702850102,Héricourt,Faubourg de Belfort,53.0,17.0,16320.0,22110.0,29250.0,9600.0,38150.0,62.8,34.3,2.9
702850104,Héricourt,ZUP et Nouveaux Quartiers,32.0,40.0,8580.0,16700.0,23800.0,4110.0,31760.0,63.3,34.6,2.1
702850105,Héricourt,Tavey,52.0,21.0,15190.0,21970.0,29180.0,8690.0,38970.0,69.0,28.3,2.7
703100101,Lure,Centre Ville,43.0,31.0,11460.0,19080.0,28060.0,4300.0,39890.0,64.3,26.5,9.2
703100102,Lure,Mortard,33.0,42.0,8540.0,15940.0,24570.0,2640.0,33720.0,56.1,41.5,2.4
